"","logFC","logCPM","PValue","FDR"
"YPR035W",0.213804316940865,10.6839817899109,0.767102444110362,0.945576052792481
"YGL073W",-0.0880713970598915,7.30451258389933,0.767155198831681,0.945576052792481
"YLL015W",-0.0914806230322131,7.83683120992798,0.767865679254947,0.945576052792481
"YHR208W",-0.215991889382873,9.74030471548996,0.767894411090056,0.945576052792481
"YLR099W-A",-0.14227125618008,4.71714601420716,0.767953406520987,0.945576052792481
"YJL056C",0.143676051158055,5.08441200272551,0.76797376843069,0.945576052792481
"YDR512C",-0.112182941511974,5.85039978842013,0.768128897943268,0.945576052792481
"YGR181W",0.128918807604728,5.26997073230791,0.768401036507446,0.945576052792481
"YHR162W",-0.147820384474573,9.13179789994835,0.76846647109306,0.945576052792481
"YLR058C",0.125920746829,10.4259248060599,0.76884007269223,0.945576052792481
"YGR015C",0.174536585852691,4.55076824379061,0.768958061173561,0.945576052792481
"YPL208W",0.0935487280642818,6.08896188579655,0.76897394299859,0.945576052792481
"YDL065C",-0.0858323285184046,6.4527830236268,0.769184823502189,0.945576052792481
"YOR373W",0.0902496296428674,5.89950931720512,0.769338594529871,0.945576052792481
"YGR227W",-0.121324650947291,5.76507997394904,0.769878939455202,0.945576052792481
"YBR029C",-0.0857814987021688,7.15042853083414,0.769899917207822,0.945576052792481
"YPL190C",-0.0929359531905671,7.96254374675063,0.769908787848979,0.945576052792481
"YIL004C",0.120312248304878,5.40406478425994,0.770000101182851,0.945576052792481
"YJL205C",0.161759093652538,3.88514438426979,0.770498157660112,0.945665499591853
"YMR171C",-0.0875103820165156,6.36517903218215,0.770723519328889,0.945665499591853
"YDR135C",-0.0972927926053386,7.94035037062886,0.770865657148161,0.945665499591853
"YHR189W",-0.225503040255827,4.4273208263833,0.771011073977905,0.945665499591853
"YOR324C",-0.109169014249097,5.26868419076885,0.771114333122071,0.945665499591853
"YBR096W",-0.108148842752458,6.3610909931816,0.771159078916787,0.945665499591853
"YHR214C-B",-0.152029465533666,7.97918814840497,0.771934804327912,0.946394606385593
"YHR033W",0.190848909942508,4.71630790220017,0.772289674957422,0.946607522754006
"YBR004C",0.141761130682246,5.22580660835015,0.773542845414941,0.94776802617252
"YPL055C",0.0937467006985059,6.18576138211064,0.773599323047402,0.94776802617252
"YJL173C",-0.212368937711063,4.7515805789917,0.774084498810229,0.947933793939242
"YDR320C",-0.100253786889048,6.61496603356552,0.774097543059879,0.947933793939242
"YBR195C",0.201874673854849,4.68344355089783,0.774692503880231,0.94828317833499
"YMR164C",0.109650783866002,5.62424224657329,0.774745904504927,0.94828317833499
"YGL100W",0.0892385394204625,6.72285072708162,0.775123005380619,0.948504523109388
"YPR174C",-0.169147429551901,4.85548618941248,0.775289876278156,0.948504523109388
"YLR173W",-0.109167942381046,5.89322496027741,0.775963644309037,0.949106550660362
"YIL120W",-0.192657573107645,4.54399842941968,0.776254022442763,0.949239469391619
"YDR475C",-0.0876006690281669,7.039149090874,0.776909699002113,0.949818925248546
"YGR129W",-0.205755792474483,4.50706543790471,0.777503137514658,0.950322037991712
"YBR012W-B",-0.144979323443759,7.43735954760586,0.777794991634104,0.950456382759429
"YOR190W",-0.198941572955608,4.0221020214726,0.778354270143716,0.950678027569116
"YCR065W",0.179274523928767,5.2939585888549,0.778464442955821,0.950678027569116
"YPR145W",-0.2520736698182,9.70779107008785,0.778522320432748,0.950678027569116
"YDL129W",0.160829145938839,4.70108722064861,0.778746930448343,0.950730068862384
"YJR111C",0.181133884193341,4.63675996498525,0.778942717251398,0.950746905355444
"YDR062W",0.0901720498311754,7.91726643668216,0.779446047071027,0.951139021233133
"YNL064C",0.104853932147571,9.03527160112585,0.779691766046378,0.95121667114112
"YOR066W",-0.153645608647105,4.89491136506388,0.780182907533746,0.951393697016551
"YLR418C",0.0941206291106168,6.39920279306334,0.780201109881107,0.951393697016551
"YHR079C",-0.0921875868034498,6.30069862388253,0.781294096572353,0.952102411876717
"YJL140W",-0.0788642785902092,7.5745425531938,0.78132370323808,0.952102411876717
"YIR028W",-0.269364721384422,3.94504335205947,0.781335638289925,0.952102411876717
"YOR112W",0.0821522729299801,6.50942138028113,0.781676458505454,0.952102411876717
"YBL059W",-0.182872904772325,4.0805842683109,0.781745820188881,0.952102411876717
"YNL278W",0.111084931812348,5.2567534532869,0.782042743352404,0.952102411876717
"YPL128C",-0.174547741046283,5.49908071610342,0.782117137939652,0.952102411876717
"YOL043C",0.130777998484206,5.39907021124266,0.782257816436685,0.952102411876717
"YPR164W",-0.113026969456133,5.96599919614858,0.782422598427785,0.952102411876717
"YOR172W",-0.0894639069257663,6.0184370526876,0.78278068610241,0.952145289368245
"YDR517W",-0.0840451262937352,7.53693128308421,0.782822361760454,0.952145289368245
"YKR083C",0.155156668356505,4.00851135457363,0.783203669751798,0.952387330256842
"YDR164C",-0.0813932804186247,6.42982230988604,0.78432419991729,0.953350971171389
"YPL007C",-0.158875657046315,5.43472407771881,0.78444832710137,0.953350971171389
"YLR138W",0.0860188459870572,7.87702437117677,0.784622029078688,0.953350971171389
"YBL057C",0.0939810533651151,5.93597007514693,0.784741856538825,0.953350971171389
"YDL206W",0.0980924935859168,5.86687753559374,0.785095293843477,0.953350971171389
"YJL167W",-0.112711440645191,9.19263873830652,0.785248714410866,0.953350971171389
"YJR159W",0.14741100652954,4.11576985839945,0.785273589002773,0.953350971171389
"YIR001C",0.105145898230644,5.95537705453351,0.786215761827558,0.954273034337166
"YLL048C",0.0927535449798648,8.19286665882651,0.786660950554624,0.954591592496482
"YLL003W",0.112120155328683,6.06468942267074,0.786976779126271,0.954753064132754
"YAL016W",-0.0960497732556734,8.26604634689575,0.787384941623627,0.954893583501894
"YER047C",-0.0903582050053297,6.5474679139539,0.787534846851343,0.954893583501894
"YGL027C",-0.0741507857279591,7.11745632554735,0.787640974599858,0.954893583501894
"YGR178C",-0.0954786829748469,8.62352393050053,0.788464670476058,0.955659151523507
"YDR392W",-0.0888238995828301,6.18556762483611,0.788810125765031,0.955659151523507
"YFL039C",-0.105329655742059,11.0672570152574,0.788821259833339,0.955659151523507
"YOR144C",-0.2281695131364,4.11870281640203,0.789126866101004,0.955725831014743
"YAL053W",0.0806087079235904,7.72113306855971,0.78924219659219,0.955725831014743
"YDR007W",-0.101872855467888,6.05646323972194,0.789445994296867,0.955751071658594
"YGR218W",-0.08786034066343,8.28198371696919,0.789732235922577,0.955876089077743
"YJL024C",0.109242886482097,5.31251991460854,0.790163875425677,0.956176994492411
"YLR314C",-0.0875906621023334,8.13311565759056,0.790394232754454,0.956234245463007
"YDR283C",0.0928920817025036,6.53189325726235,0.79070211381741,0.956385237921312
"YDR325W",0.0886211736301939,5.65577725641274,0.791194213503814,0.956572285521909
"YLR107W",-0.0913555319378274,5.49178509590638,0.791222979659297,0.956572285521909
"YOR365C",-0.217653889410233,4.1710110625016,0.791596024171222,0.956801857998719
"YPR170W-B",-0.0759904477338187,6.61681277210504,0.791903251581926,0.956951789559098
"YCR067C",-0.0759659695092993,7.34660752981593,0.792267286587642,0.956973814747825
"YDL035C",0.0796551548011414,6.96595519265731,0.792503091506059,0.956973814747825
"YJL166W",-0.0906024411218797,8.26527859961034,0.792564614012328,0.956973814747825
"YBR265W",0.115576182063582,5.65188596309503,0.792654229788254,0.956973814747825
"YOR030W",0.104077718545536,5.8809190527214,0.793119138931776,0.957210824408794
"YFL031W",-0.0978206682512472,8.95425601656849,0.793502509435323,0.957210824408794
"YHR121W",-0.0830058902181845,6.37902033814265,0.793524834680684,0.957210824408794
"YJR076C",0.071610142808679,7.17693491419007,0.793583476361885,0.957210824408794
"YJL078C",0.0846226575733205,8.00775234185196,0.793828975721291,0.957285911626967
"YLL016W",-0.14612797074975,5.84685107356728,0.794310287927904,0.957465438147082
"YBR016W",-0.0982938879736487,6.963383830486,0.79434441212279,0.957465438147082
"YNR066C",0.205899896622672,3.89232623713918,0.795520469312983,0.95866180661846
"YGL021W",0.0949545399100663,6.4289850594277,0.795786076760695,0.958760716097295
"YNL193W",0.0945712965196788,5.89197659963676,0.796465459838632,0.959357980677199
"YER186C",-0.10795634549968,5.94265612261278,0.796873852631335,0.959414331596725
"YAL037C-A",0.0969217122676505,6.86390004705426,0.797138759327553,0.959414331596725
"YJL181W",0.145992602390195,4.22589268855409,0.797166989303495,0.959414331596725
"YLR135W",-0.117987368444451,5.12907899620127,0.79724686322002,0.959414331596725
"YOR281C",0.103281962752129,6.21651056547401,0.797526729744482,0.959492161047606
"YDR182W",-0.0787545747820583,7.01270010166921,0.797678877379356,0.959492161047606
"YMR130W",-0.0929705397048356,5.69964283904063,0.798113937811656,0.959794477699836
"YOR166C",0.161849767419927,4.84622593297567,0.798517090131377,0.960058292024468
"YOR367W",-0.1192145437286,5.13033543124395,0.798879518192398,0.960273033372546
"YGL067W",0.100974989299121,6.09713691596377,0.799555782634561,0.960864828268448
"YHR062C",0.130503024720418,5.07858140871822,0.799976162529043,0.961148912845382
"YMR257C",0.089194719757574,5.06756700843625,0.800631281577363,0.961714834435535
"YDL173W",0.0931467242284968,7.18717523327739,0.801030112617635,0.961847027527339
"YPL095C",0.138449657607573,4.92932098572439,0.801109574420263,0.961847027527339
"YHR090C",-0.113538544904844,5.01913059383394,0.802049157329073,0.962505547519251
"YIL126W",0.0813353703446718,7.93983087158664,0.802268071254795,0.962505547519251
"YIR008C",-0.149470649014818,5.36530058016442,0.802338984669565,0.962505547519251
"YHR178W",-0.110319459628383,5.614374495742,0.802542277658604,0.962505547519251
"YBR071W",0.0928829364361866,5.74425480375182,0.802579281200968,0.962505547519251
"YKL040C",-0.0741840519293076,6.48050839099704,0.802938526337349,0.962570096332105
"YAR015W",0.133962441928496,9.35665879593478,0.803001623241829,0.962570096332105
"YKR010C",0.110808023255684,5.76479420258324,0.803329979688252,0.962742788229279
"YBR078W",-0.0953066864248867,10.008683919813,0.803530367747464,0.962762073649714
"YBR114W",0.0834858066337473,6.46229185915252,0.803891720223282,0.962974167953778
"YBL002W",-0.0905996174126883,7.89475602980998,0.804081508140373,0.962980696589938
"YIL068C",-0.070857815828067,6.88565907819911,0.804314238423572,0.963038638900926
"YBR107C",0.126028827798387,4.75453876084424,0.804509736362537,0.96305198504993
"YNL293W",0.0807416446713821,6.44501478983562,0.804837258876842,0.963143960332174
"YGR266W",-0.0680813824456256,7.42757203776911,0.805231355411298,0.963143960332174
"YHR120W",0.128540701854303,5.10409451566402,0.80528316060152,0.963143960332174
"YFR031C",0.0915363597587223,6.72366611072374,0.80550043176285,0.963143960332174
"YLR245C",-0.233942807496848,4.05784315973957,0.805508415522831,0.963143960332174
"YKR100C",0.0790000131752717,6.90321347906027,0.806098883888098,0.963629420922522
"YPR173C",-0.0739875839236285,7.55815764189925,0.806697271278403,0.963654881965477
"YKL119C",0.128783612777218,5.16275814981543,0.806733233912362,0.963654881965477
"YPL005W",-0.133339947469369,4.98964986168564,0.806774772062297,0.963654881965477
"YNL038W",-0.128580518105046,5.04077253947905,0.806858050098966,0.963654881965477
"YDL057W",-0.176193523971442,4.36454362430076,0.807698653765626,0.964438346804944
"YJR140C",-0.0850886346235916,6.16328218411973,0.808005382470645,0.964469601797188
"YOL005C",0.120501527463919,5.62197488423637,0.80809407485955,0.964469601797188
"YLR121C",-0.076919485321996,6.15832837128833,0.808516846005752,0.96475376965145
"YBR103W",-0.104487960687381,6.1575127812737,0.808881749126109,0.964903235911389
"YBR001C",0.0739010856499843,6.5245900892073,0.809011518624021,0.964903235911389
"YCR008W",0.0645396288331685,7.13434071225143,0.809410177367531,0.964960668016412
"YKR023W",0.084038733364239,5.83481769220262,0.80942910552219,0.964960668016412
"YNL082W",-0.113522032558655,5.17535313245684,0.809869355742122,0.965016293111559
"YIL061C",0.231659535552933,4.09637642720415,0.810080953628178,0.965016293111559
"YLR049C",0.104311757258883,5.86677266823277,0.810107765545728,0.965016293111559
"YER184C",-0.137106062659566,4.98119562639235,0.810214674882714,0.965016293111559
"YKL154W",-0.118684261150226,5.07416333944161,0.810659439182966,0.965325942624075
"YNL066W",0.0746936110030711,7.20902086304411,0.810872088093,0.965359113080636
"YOR298W",0.10304202837241,5.22523394201636,0.811104902757299,0.965411762837667
"YLR313C",0.160059007789943,4.23405762709771,0.811401266342863,0.965411762837667
"YNCP0014C",-0.192381713203608,4.26671023284815,0.81147072178794,0.965411762837667
"YBR109C",0.0745659157263912,7.73310551074316,0.811797960344714,0.965581180519305
"YJL123C",-0.0724870025797267,7.93443202676192,0.812138716641066,0.965608150327978
"YJL162C",0.178278860216395,4.3849907775926,0.81233382804438,0.965608150327978
"YDL108W",0.104793685066666,5.25140164014538,0.812375157100203,0.965608150327978
"YPL124W",-0.164426119874023,4.41125413582753,0.813160392331807,0.966321630923876
"YDL088C",-0.0711755033189495,6.55605237514128,0.813551075049759,0.966566025940401
"YGL066W",-0.0662907357928576,6.469390766366,0.814130325641361,0.966584387038903
"YML029W",0.0860660816973052,6.42020636410835,0.814136586676733,0.966584387038903
"YDL042C",-0.124022073408441,5.04210804871321,0.814245779528782,0.966584387038903
"YNL103W",-0.063171242590282,6.26934510990648,0.814306639999658,0.966584387038903
"YGL119W",-0.10502975222902,5.73979550564855,0.814680969475079,0.96664490501719
"YDR379W",-0.0787505387283414,6.52744033354248,0.814932488169799,0.96664490501719
"YJR115W",0.104155793353716,6.03110322370283,0.815067202777536,0.96664490501719
"YFR021W",-0.0817791347515691,5.86045193393271,0.815341143728795,0.96664490501719
"YBR179C",-0.0794200399247791,6.49391319677739,0.81534715680711,0.96664490501719
"YGL200C",0.0717587504111857,7.66341674045116,0.815467859190421,0.96664490501719
"YER062C",-0.0667612309023136,7.28329858570677,0.815896103336321,0.966698144287865
"YGL036W",0.0656154094016126,7.41608874106517,0.815965976218581,0.966698144287865
"YDR524W-C",0.0970398555493663,9.63436736840845,0.816067920426777,0.966698144287865
"YCL004W",0.0851412005369596,5.32177594189722,0.816296241585429,0.966749391530783
"YJL134W",0.07851317522677,6.69588178135212,0.816545193147258,0.966767545760616
"YMR126C",-0.123609901293392,4.4217764965313,0.816681695911485,0.966767545760616
"YCL036W",-0.157012502627376,4.45315094641224,0.816963632857027,0.966882197110356
"YLR038C",-0.0765983100382226,7.18056429354365,0.817375169068335,0.967150143423099
"YMR079W",-0.0770858378364314,6.70375891480903,0.817701698859744,0.967317408252559
"YLR380W",-0.0824620511897375,6.40549800222229,0.817979104551724,0.967426498115963
"YBR264C",-0.0795776941317006,5.28364675366706,0.818609786188853,0.967598263271471
"YDR432W",0.0849298290530176,8.67214009862694,0.818620224894808,0.967598263271471
"YKL175W",-0.0636000418451705,6.7623076918219,0.818680000700594,0.967598263271471
"YHR039C",0.0721963460479719,8.03452264362176,0.819059196205817,0.967720273922632
"YNL323W",0.074099589985854,6.14773931875062,0.819268195773347,0.967720273922632
"YOR028C",-0.152679553467745,4.45655698009229,0.819429741820223,0.967720273922632
"YAL034W-A",-0.152565288049936,4.49619267083037,0.819524213597574,0.967720273922632
"YPR008W",0.0675679702927544,7.46450375990123,0.819848166989723,0.96788402810267
"YBR200W",-0.0729266398742991,6.28238646326056,0.820638034710692,0.96859762614746
"YLR064W",0.065720111662324,6.60156719497405,0.821364886291572,0.969236540769634
"YIL031W",-0.0598869743376452,5.91454653283699,0.821709807771662,0.969307143803818
"YDL174C",-0.0865439904220689,9.71591539012075,0.822096208447561,0.969307143803818
"YEL073C",-0.11355751103471,4.46576509421223,0.822340856306785,0.969307143803818
